Chembl ID;Smiles;IC50;pIC50;MolWt;nHA;nHD;MolLogP;category
CHEMBL92793;CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccncc2)cc1;101.0;-2.0043213737826426;344.82300000000004;4;0;3.8675000000000024;active
CHEMBL414437;Cc1nn(-c2ccc(S(N)(=O)=O)cc2)c2c1c(O)nc1ccc([N+](=O)[O-])cc12;240.0;-2.380211241711606;399.3880000000001;8;2;2.1433199999999992;active
CHEMBL224640;O=S(=O)(Nc1ccncc1Oc1ccccc1Cl)C(F)(F)F;150.0;-2.1760912590556813;352.721;4;1;3.788800000000001;active
CHEMBL150099;COC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl;4000.0;-3.6020599913279625;310.18000000000006;3;1;4.832020000000003;intermediate
CHEMBL4747321;O=C(/C=C/c1ccc(O)c(O)c1)NNC(=O)COc1cccnc1;5000.0;-3.6989700043360187;329.312;6;4;0.7323999999999998;intermediate
CHEMBL1950017;Cc1ccnc(C(=O)c2[nH]c3ccc(F)cc3c2CC(=O)O)c1;150.0;-2.1760912590556813;312.3;3;2;2.868520000000001;active
CHEMBL110392;Cc1cccc(OC2=C(c3ccc(S(C)(=O)=O)cc3)C(C)(C)OC2=O)c1;20.0;-1.3010299956639813;372.4420000000001;5;0;3.524020000000002;active
CHEMBL222902;COc1cc(OC)cc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)c1;870.0;-2.9395192526186187;464.5430000000001;7;0;4.539000000000003;active
CHEMBL41739;CS(=O)(=O)Nc1cc2c(cc1Sc1ncccc1Cl)C(=O)CC2;520.0;-2.716003343634799;368.86700000000013;5;1;3.3866000000000023;active
CHEMBL188115;COc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1;51.0;-1.7075701760979363;397.4310000000001;6;0;3.6145000000000023;active
CHEMBL561950;CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(Nc3ccccc3)n2)cc1;5.6;-0.7481880270062005;393.39000000000004;5;1;4.3095000000000026;active
CHEMBL1258960;COc1ccc2c(c1)c(CC(=O)O)c(C)n2Cc1ccn(C(F)F)c(=O)c1;31000.0;-4.491361693834273;376.359;5;1;3.190520000000001;intermediate
CHEMBL1917098;CC(C)c1ccc(S2=NS(=O)(=O)c3cc([N+](=O)[O-])ccc32)cc1;730.0;-2.863322860120456;350.42100000000005;4;0;3.640400000000003;active
CHEMBL45247;CS(=O)(=O)Nc1ccc(-c2cc(C(F)F)nn2-c2ccc(Cl)cc2)cc1;150.0;-2.1760912590556813;397.83400000000006;4;1;4.501800000000003;active
CHEMBL360343;Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Oc1ccc(Cl)cc1Cl;4100.0;-3.6127838567197355;370.25700000000006;3;1;4.978920000000002;intermediate
CHEMBL1078374;Cc1ccccc1Nc1cnccc1NS(C)(=O)=O;18600.0;-4.269512944217916;277.34900000000005;4;2;2.50512;intermediate
CHEMBL340458;CS(=O)(=O)c1ccc(C2=C(c3ccccc3)CCC2)cc1;2250.0;-3.3521825181113627;298.4070000000001;2;0;4.184800000000004;intermediate
CHEMBL1088302;O=C(Nc1ccc(-c2cccc(Cl)c2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1;74700.0;-4.873320601815399;426.8810000000001;4;3;4.164200000000004;intermediate
CHEMBL44141;CS(=O)(=O)c1ccc(C2=C3c4ccccc4CCC3OC2=O)cc1;500.0;-2.6989700043360187;340.4000000000001;4;0;2.8725000000000014;active
CHEMBL499041;NS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(Br)cc2)cc1;8.36;-0.9222062774390164;427.32300000000004;2;2;4.911800000000003;active
CHEMBL502286;NS(=O)(=O)c1ccc(-c2[nH]c3ccc(Br)cc3c2-c2ccccc2)cc1;5.0;-0.6989700043360189;427.3230000000001;2;2;4.911800000000003;active
CHEMBL367778;CC(C)(O)c1scc(-c2ccc(S(C)(=O)=O)cc2)c1-c1ccc(F)cc1;5900.0;-3.7708520116421442;390.5010000000001;4;1;4.852100000000004;intermediate
CHEMBL43672;NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(F)c2)cc1;30.0;-1.4771212547196624;385.34200000000004;4;1;3.3446000000000016;active
CHEMBL148691;CCSc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CO)c2)cc1;51200.0;-4.70926996097583;457.4990000000002;6;2;3.809800000000002;intermediate
CHEMBL499348;NS(=O)(=O)c1ccc(-c2[nH]c3ccc(F)cc3c2-c2ccccc2)cc1;2.0;-0.3010299956639812;366.41700000000003;2;2;4.288400000000002;potent
CHEMBL225113;O=S(=O)(Nc1ccncc1Oc1ccc(Cl)cc1)C(F)(F)F;1530.0;-3.184691430817599;352.721;4;1;3.788800000000001;active
CHEMBL4444603;COc1ccccc1/C=C/C1=NN(c2ccc(F)cc2)C(=O)CC1;48.79;-1.6883308181122663;324.35500000000013;3;0;4.030500000000003;active
CHEMBL406527;CC[S+]([O-])c1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1;26596225.1;-7.424819999992775;421.56900000000013;7;1;3.348200000000002;inactive
CHEMBL4443996;NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCSCC3)cc2-c2ccc(F)cc2)cc1;210.0;-2.322219294733919;446.5290000000001;6;1;2.514800000000001;active
CHEMBL16659;CC(C)(C)c1cc(-c2nnc(S)s2)cc(C(C)(C)C)c1O;5500.0;-3.7403626894942437;322.4990000000001;5;2;4.794400000000004;intermediate
CHEMBL374168;O=S(=O)(Nc1ccncc1Oc1ccc(Br)cc1)C(F)(F)F;13840.0;-4.141136090120739;397.17199999999997;4;1;3.897900000000001;intermediate
CHEMBL224193;CS(=O)(=O)Nc1ccncc1Oc1ccc(Br)cc1;7600.0;-3.8808135922807914;343.202;4;1;3.007900000000001;intermediate
CHEMBL321881;Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)nc1;1300.0;-3.113943352306837;381.3790000000001;5;0;3.665020000000003;active
CHEMBL68866;CS(=O)(=O)c1ccc(-c2occ(Cl)c(=O)c2-c2ccc(F)cc2)cc1;1478427.39;-6.169799999882302;378.80800000000005;4;0;4.169800000000003;inactive
CHEMBL4529760;COc1ccccc1/C=C/C1=NNC(=O)CC1;103.17;-2.013553430541676;230.26699999999997;3;1;1.9743999999999997;active
CHEMBL4440435;CCOc1ccc(-c2cc(C(=O)N3CCSCC3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;970.0;-2.9867717342662448;472.59200000000016;7;1;2.774400000000001;active
CHEMBL117146;CS(=O)(=O)c1ccc(-c2cnc(C#N)n2-c2ccc(F)cc2)cc1;51.0;-1.7075701760979363;341.367;5;0;2.9535800000000014;active
CHEMBL553088;CS(=O)(=O)c1ccc(-c2cc(N)sc2-c2ccc(F)cc2)cc1.Cl;3000.0;-3.4771212547196626;383.897;4;1;4.628700000000003;intermediate
CHEMBL282643;COC(=O)c1cc2cc(S(C)(=O)=O)ccc2n1Cc1ccc(Br)cc1;3720.0;-3.5705429398818973;422.30000000000007;5;0;3.6422000000000025;intermediate
CHEMBL94274;COc1cc2c(cc1F)-c1c(c(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1)[S+]([O-])C2;1500.0;-3.1760912590556813;475.44500000000016;6;1;2.9744;active
CHEMBL323267;CC1(C)OC(=O)C(Oc2cccc3cnccc23)=C1c1ccc(S(C)(=O)=O)cc1;260.0;-2.4149733479708178;409.46300000000014;6;0;3.7638000000000025;active
CHEMBL389398;COC1=C(C)C(=O)C2=C(CCc3cc(O)ccc3O2)C1=O;10100.0;-4.004321373782642;286.283;5;1;2.0435;intermediate
CHEMBL338927;Cc1cc(=O)c(-c2ccc(Br)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1;1730.0;-3.2380461031287955;419.29600000000016;4;0;4.448220000000004;intermediate
CHEMBL104422;Cc1cc(C)cc(-c2ccc(C(C)C(=O)O)cc2F)c1;19000.0;-4.278753600952829;272.319;1;1;4.297640000000003;intermediate
CHEMBL339817;Cc1cc(=O)c(-c2ccc3ccccc3c2)c(-c2ccc(S(C)(=O)=O)cc2)o1;2590.0;-3.413299764081252;390.46000000000015;4;0;4.838920000000003;intermediate
CHEMBL42674;CSc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl;10.0;-1.0;447.8910000000001;5;1;4.580800000000002;active
CHEMBL2087941;CS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(Cl)cc2)cc1;121700.0;-5.085290578230065;382.8940000000001;5;1;3.3446000000000016;intermediate
CHEMBL117708;CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(N)cc2)cc1;187.0;-2.271841606536499;347.82700000000006;5;1;3.178400000000001;active
CHEMBL157016;CS(=O)(=O)c1ccc(-c2cnn(CC3CC3)c(=O)c2-c2ccc(F)cc2)cc1;200.0;-2.3010299956639813;398.45900000000006;5;0;3.5299000000000023;active
CHEMBL290192;Cc1nc(-c2ccc(F)cc2)c(-c2ccc(S(N)(=O)=O)cc2)o1;20.0;-1.3010299956639813;332.3560000000001;4;1;3.1035200000000005;active
CHEMBL276916;CC(C)(C)c1cc(-c2nnc(S)o2)cc(C(C)(C)C)c1O;47000.0;-4.672097857935717;306.43100000000004;5;2;4.325900000000003;intermediate
CHEMBL3113235;Cc1cc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)ccc1Br;300.0;-2.4771212547196626;410.21500000000003;4;2;4.157620000000001;active
CHEMBL417894;CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(F)cc2)cc1;5850.0;-3.7671558660821804;384.35400000000004;4;0;4.1007000000000025;intermediate
CHEMBL4530072;O=C1NC(=S)S/C1=C\c1ccc(OCc2cn(-c3ccc(Cl)cc3)nn2)cc1;190.0;-2.278753600952829;428.92600000000004;7;1;3.988500000000003;active
CHEMBL4439919;O=C1NC(=O)/C(=C/c2ccc(OCc3cn(-c4ccccc4)nn3)cc2)S1;380.0;-2.57978359661681;378.413;7;1;3.1702000000000012;active
CHEMBL4579799;O=C1NC(=S)S/C1=C\c1ccc(OCc2cn(Cc3ccc(Br)cc3)nn2)cc1;110.0;-2.041392685158225;487.4040000000001;7;1;4.1567000000000025;active
CHEMBL100250;CS(=O)(=O)c1ccc(-c2ccsc2-c2ccccc2)cc1;4000.0;-3.6020599913279625;314.43100000000004;3;0;4.485600000000003;intermediate
CHEMBL4856727;O=C1N/C(=N\c2nnc(-c3ccc(O)cc3)s2)S/C1=C\c1ccccc1;85.0;-1.9294189257142929;380.4540000000001;7;2;3.8023000000000016;active
CHEMBL124188;Cc1cc(=O)c(C(C)C)c(-c2ccc(S(C)(=O)=O)cc2)o1;6550.0;-3.816241299991783;306.38300000000004;4;0;3.142120000000002;intermediate
CHEMBL2063852;CC(C(=O)O)c1ccc(Cc2ccco2)cc1F;4100.0;-3.6127838567197355;248.25299999999996;2;1;3.1976000000000013;intermediate
CHEMBL300600;NS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc3c(c2)OCO3)cc1;4.0;-0.6020599913279624;389.3790000000001;4;1;3.6749000000000027;active
CHEMBL338097;COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(F)c2)cc1;13500.0;-4.1303337684950066;415.3680000000001;5;1;3.353200000000001;intermediate
CHEMBL44924;CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(N)c2)cc1;5888.44;-3.7700002541882225;381.3790000000001;5;1;3.543800000000002;intermediate
CHEMBL297820;CC(=O)c1ccc(-n2c(C)ccc2-c2ccc(S(C)(=O)=O)cc2)cc1;2884.03;-3.4599997736502672;353.4430000000001;4;0;4.058820000000003;intermediate
CHEMBL296078;CN(C)c1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl;323.59;-2.509995092013399;443.87800000000004;5;0;4.681000000000003;active
CHEMBL365890;CS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc3c(c2)OCCO3)cc1;338.84;-2.5299946730691416;402.4180000000002;4;0;4.473500000000004;active
CHEMBL3264690;CCc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1;3800.0;-3.57978359661681;336.4200000000001;6;0;4.263200000000004;intermediate
CHEMBL2334140;CCCNC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC;6750.0;-3.829303772831025;381.47200000000015;4;1;4.422200000000004;intermediate
CHEMBL420351;Cc1cc(=O)c(Oc2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1;320.0;-2.505149978319906;390.8440000000001;5;0;4.464420000000003;active
CHEMBL127211;Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc(S(C)(=O)=O)cc2)o1;80.0;-1.9030899869919435;392.3790000000001;5;0;4.089220000000004;active
CHEMBL415895;CS(=O)(=O)c1ccc(-n2cc(C#N)nc2-c2ccc(Cl)cc2)cc1;229.09;-2.3600061322290986;357.822;5;0;3.467880000000002;active
CHEMBL145220;CC(=O)Oc1ccccc1SCc1ccccc1;250000.0;-5.3979400086720375;258.342;3;0;3.904200000000003;intermediate
CHEMBL1147;NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CO)cc1;180.0;-2.255272505103306;330.36500000000007;5;2;2.1483;active
CHEMBL4282685;COc1ccc(-c2cs/c(=N\c3ccc(S(N)(=O)=O)cc3)n2-c2ccccc2)cc1;21780.0;-4.338057875419756;437.5460000000001;6;1;4.0942000000000025;intermediate
CHEMBL3113233;Cc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1Cl;1960.0;-3.292256071356476;365.764;4;2;4.048520000000002;intermediate
CHEMBL3113232;Cc1ccc(Nc2cnccc2NS(C)(=O)=O)cc1C;30740.0;-4.487703863163726;291.3760000000001;4;2;2.8135400000000015;intermediate
CHEMBL2346675;CS(=O)(=O)c1ccc(-c2[nH]c(S(C)(=O)=O)nc2-c2ccc(F)cc2)cc1;280.0;-2.4471580313422194;394.44900000000007;5;1;2.689800000000001;active
CHEMBL40245;Cc1c(Br)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1;20.0;-1.3010299956639813;408.29200000000014;3;0;4.757820000000003;active
CHEMBL110574;Cc1ncccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1;9600.0;-3.9822712330395684;381.3790000000001;5;0;3.665020000000003;intermediate
CHEMBL433428;NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccc(Cl)cc2)cc1;10.0;-1.0;383.807;4;1;3.777700000000002;active
CHEMBL319764;COc1ccc2c(c1)c(CC(=O)NCCCCl)c(C)n2C(=O)c1ccc(Cl)cc1;50.0;-1.6989700043360187;433.33500000000015;4;1;4.587820000000003;active
CHEMBL324509;CCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1;4.0;-0.6020599913279624;376.86500000000007;5;0;3.994900000000002;active
CHEMBL126404;Cc1cccc(Oc2c(-c3ccc(S(C)(=O)=O)cc3)oc(C)cc2=O)c1;1349.9;-3.1303015973418447;370.4260000000001;5;0;4.1194400000000035;active
CHEMBL1939678;Cc1c(CC(=O)OCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1;27.0;-1.4313637641589874;413.4950000000001;6;1;2.9342200000000016;active
CHEMBL282839;NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)CCO3)cc1;20.89;-1.3199384399803087;409.3890000000002;5;1;3.1404000000000014;active
CHEMBL104336;C/C=C/c1cncc(-c2ccc(C(C)C(=O)O)cc2)c1;670.0;-2.8260748027008264;267.328;2;1;3.969800000000002;active
CHEMBL126991;Cc1cc(=O)c(Oc2ccc(Cl)cc2C)c(-c2ccc(S(C)(=O)=O)cc2)o1;190.11;-2.279004961844902;404.8710000000001;5;0;4.772840000000004;active
CHEMBL303870;COC(=O)c1cc(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(F)cc2)s1;70.0;-1.845098040014257;391.44500000000005;5;1;3.6552000000000024;active
CHEMBL16272;CCONC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)S1;3200.0;-3.505149978319906;376.5220000000001;5;2;4.498600000000004;intermediate
CHEMBL4557315;N#Cc1c(/N=C/c2ccc(O)cc2)c(C(=O)Nc2ccc(Br)cc2)n2c1CCC2;640.0;-2.806179973983887;449.30800000000016;5;2;4.776980000000003;active
CHEMBL109623;CN(C)c1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1Cl;5.0;-0.6989700043360189;375.92100000000016;3;0;4.904200000000005;active
CHEMBL3909479;COc1ccc(-c2nc(NCC(=O)O)sc2-c2ccc(OC)cc2)cc1;9230.0;-3.965201701025912;370.43000000000006;6;2;3.990800000000002;intermediate
CHEMBL509;Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl;700.0;-2.845098040014257;296.153;2;2;4.743620000000003;active
CHEMBL296447;CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc3c(c2)OCO3)cc1;169.82;-2.229988836544811;410.37300000000016;6;0;3.6903000000000024;active
CHEMBL4216007;COc1ccc(C(=O)Nc2ccc3oc(-c4ccc(OC)c(OC)c4)nc3c2)cc1;10590.0;-4.024895960107485;404.42200000000014;6;1;4.7729000000000035;intermediate
CHEMBL44101;Cc1c(CO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1;3890.45;-3.5899998381415923;359.422;4;1;3.4876200000000024;intermediate
CHEMBL298476;Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl;3.02;-0.48000694295715063;415.82400000000007;4;1;4.167320000000002;potent
CHEMBL324580;CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cc(F)cc(F)c2)cc1;75.0;-1.8750612633917;368.79200000000003;4;0;3.8744000000000023;active
CHEMBL126578;Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)oc(C)cc2=O)cc1;2182.73;-3.3390000175404646;354.42700000000013;4;0;3.9941400000000034;intermediate
CHEMBL306673;CS(=O)(=O)c1ccc(-c2occ(Cl)c(=O)c2-c2cccc(F)c2)cc1;1425607.59;-6.153999998902636;378.80800000000005;4;0;4.169800000000003;inactive
CHEMBL306639;CS(=O)(=O)c1ccc(-c2occc(=O)c2-c2ccc(F)cc2)cc1;2236145.2;-6.349500000248106;344.363;4;0;3.5164000000000026;inactive
CHEMBL296673;Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl;30.2;-1.4800069429571505;414.8360000000001;4;0;4.923420000000004;active
CHEMBL18373;CC(C)S(=O)(=O)c1c(O)n(Cc2ccccc2)c(=O)c2ccccc12;290.0;-2.462397997898956;357.4310000000001;5;1;2.937500000000001;active
CHEMBL405623;CS(=O)(=O)c1ccc(C2=C(c3ccc4c(c3)OCO4)CCC2)cc1;20.89;-1.3199384399803087;342.41600000000017;4;0;3.9135000000000026;active
CHEMBL402978;CCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1;125000.0;-5.096910013008056;294.391;4;2;3.2338000000000022;intermediate
CHEMBL157950;Cc1ccc(NNC(=O)c2ccccc2)cc1;330.0;-2.5185139398778875;226.27900000000005;2;2;2.751920000000001;active
CHEMBL1241992;Cc1c(CC(=O)O)c2ccccc2n1C(=O)c1ccc(Cl)cc1;39000.0;-4.5910646070264995;327.76700000000005;3;1;3.918720000000002;intermediate
CHEMBL1908355;NC(=O)N1C(=O)/C(=C(\O)c2cccs2)c2cc(Cl)ccc21;267.0;-2.4265112613645754;320.757;4;2;3.2531000000000008;active
CHEMBL4471266;CS(=O)(=O)c1ccc(Cc2nnnn2-c2ccc(CO)cc2)cc1;38000.0;-4.57978359661681;344.3960000000001;7;1;1.1489;intermediate
CHEMBL282242;CS(=O)(=O)c1ccc(C2=C(c3cc(Br)ccn3)C(=O)CC2)cc1;630.0;-2.7993405494535817;392.2740000000001;4;0;3.521300000000002;active
CHEMBL186709;CCOc1ccc(-c2nn3nc(SC)ccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1;13.0;-1.1139433523068367;440.5500000000002;7;1;3.8313000000000015;active
CHEMBL24687;COc1ccc2c(c1)c(Cc1csc(N)n1)c(C)n2C(=O)c1ccc(Cl)cc1;390.0;-2.591064607026499;411.9140000000001;6;1;4.929720000000003;active
CHEMBL4635616;Clc1ccc(-c2nnc(Cn3c(CN4CCCCC4)nc4ccccc43)o2)cc1;60.0;-1.7781512503836436;407.90500000000014;6;0;4.773900000000005;active
CHEMBL182820;COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1F;12.88;-1.1099158630237933;393.386;3;1;4.093900000000002;active
CHEMBL3601278;Cc1ccc(-c2cc(CCl)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;970.0;-2.9867717342662448;361.8540000000001;4;1;3.2339200000000003;active
CHEMBL282185;COC(=O)c1cc2cc(S(C)(=O)=O)ccc2n1C(=O)c1ccc(Cl)cc1;730.0;-2.863322860120456;391.8320000000001;6;0;3.173300000000002;active
CHEMBL302266;CCn1nc(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(F)cc2)c1C(F)(F)F;33.0;-1.5185139398778875;413.396;4;1;4.042300000000003;active
CHEMBL368409;CS(=O)(=O)c1ccc(-c2snnc2-c2ccc(F)cc2)cc1;6500.0;-3.8129133566428557;334.39700000000005;5;0;3.4147000000000016;intermediate
CHEMBL428710;CS(=O)(=O)c1ccc(C2=C(c3cc(Cl)ccn3)C(=O)CC2)cc1;190.0;-2.278753600952829;347.82300000000015;4;0;3.412200000000002;active
CHEMBL324876;CC1(C)OC(=O)C(Oc2ccc(F)cc2)=C1c1ccc(S(C)(=O)=O)cc1;200.0;-2.3010299956639813;376.4050000000001;5;0;3.354700000000002;active
CHEMBL45192;NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(Cl)cc2)cc1;10.0;-1.0;401.797;4;1;3.858900000000002;active
CHEMBL3601279;Cc1ccc(-c2c(Cl)c(CO[N+](=O)[O-])nn2-c2ccc(S(N)(=O)=O)cc2)cc1;280.0;-2.4471580313422194;422.85000000000014;7;1;2.856820000000001;active
CHEMBL123700;Cc1ccn2nc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)c2n1;504.0;-2.7024305364455254;381.43200000000013;5;0;3.9143200000000027;active
CHEMBL278336;CS(=O)(=O)c1ccc(C2=C(C#Cc3ccccc3)C(=O)CC2)cc1;6.0;-0.7781512503836436;336.41200000000015;3;0;3.258300000000002;active
CHEMBL4785934;NS(=O)(=O)c1ccc(-n2nc(C(=O)O)cc2-c2cc3ccccc3s2)cc1;10.0;-1.0;399.45300000000003;6;2;3.0996000000000015;active
CHEMBL29887;COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1C;9.3;-0.9684829485539351;411.40500000000014;5;1;3.522520000000001;active
CHEMBL151929;Cc1ccc(Cl)c(Nc2ccccc2C(=O)N[C@@H](C)C(=O)O)c1Cl;33000.0;-4.518513939877887;367.2320000000001;3;3;4.248320000000003;intermediate
CHEMBL4471996;COc1cccc(-c2cc(C(=O)N3CCOCC3)nn2-c2ccc(S(N)(=O)=O)cc2)c1;2250.0;-3.3521825181113627;442.49700000000007;7;1;1.6676999999999997;intermediate
CHEMBL43265;CS(=O)(=O)c1ccc(-n2cc(CF)nc2-c2ccc(Cl)cc2)cc1;410.0;-2.6127838567197355;364.82900000000006;4;0;4.065700000000003;active
CHEMBL43933;CSCc1cn(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(Cl)cc2)n1;320.0;-2.505149978319906;392.93300000000005;5;0;4.459200000000004;active
CHEMBL307766;CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(F)cc2F)cc1;1348.96;-3.1299990719574255;351.33000000000004;5;0;2.7792000000000012;active
CHEMBL4109738;Cc1c(CC(=O)N[C@H](CO)C(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1;57.0;-1.7558748556724915;474.51000000000016;6;3;2.09952;active
CHEMBL4635384;O=C(O)c1ccccc1Nc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1;1000.0;-3.0;440.84700000000026;8;3;3.0736000000000008;active
CHEMBL2283157;CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2ccc(O)cc2)cc1;5300.0;-3.724275869600789;318.35;4;2;2.4209000000000005;intermediate
CHEMBL2283155;CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2cccc(Br)c2)cc1;310.0;-2.4913616938342726;381.247;3;1;3.477800000000002;active
CHEMBL4576297;CCCCn1c(C)c2c(c1C)C(=O)N(CN1CCN(c3ccccc3Cl)CC1)C2=O;44900.0;-4.652246341003323;428.9640000000001;5;0;3.934140000000003;intermediate
CHEMBL4456451;Cc1c2c(c(C)n1-c1cccc(Cl)c1)C(=O)N(CN1CCN(S(C)(=O)=O)CC1)C2=O;44100.0;-4.644438589467838;450.9480000000003;6;0;1.87824;intermediate
CHEMBL3265353;Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1;53000.0;-4.724275869600789;379.4230000000002;6;0;4.959720000000004;intermediate
CHEMBL4082443;Cc1c(C2=C(N=O)Oc3ccccc3N2)cnn1-c1ccccc1;4200.0;-3.6232492903979003;318.33600000000007;6;1;4.077720000000001;intermediate
CHEMBL4100461;Cc1c(C2=C(N=O)Oc3cccnc3N2)cnn1-c1ccccc1;1220.0;-3.0863598306747484;319.32400000000007;7;1;3.4727200000000007;active
CHEMBL4088373;Cc1c(C2=C(N=O)Nc3ccccc3N2)cnn1-c1ccccc1;1610.0;-3.2068258760318495;317.35200000000003;6;2;4.110820000000001;intermediate
CHEMBL315585;COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CC3(CC3)C2)cc1Cl;1.995;-0.2999429000227671;389.9040000000002;3;1;4.480800000000004;potent
CHEMBL4637840;CSc1nc2ccccc2n1-c1csc(NC(=O)c2ccc(C)cc2)n1;260.0;-2.4149733479708178;380.49800000000016;6;1;4.764620000000003;active
CHEMBL1088300;O=C(Nc1ccc(C(=O)c2ccc(Cl)cc2)c(Cl)c1)C1=C(O)c2ccccc2S(=O)(=O)N1;95600.0;-4.9804578922761005;489.3360000000002;5;3;4.381600000000003;intermediate
CHEMBL1086612;O=C(Nc1ccc(Oc2ccc(Cl)cc2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1;70000.0;-4.845098040014257;442.88000000000017;5;3;4.289500000000004;intermediate
CHEMBL1684146;COc1cc2oc(C)cc(=O)c2c(O)c1O;15350.0;-4.186108379813206;222.19599999999997;5;2;1.52122;intermediate
CHEMBL1230209;CC(C)(C)c1cc2c(cc1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2;62.0;-1.792391689498254;334.721;2;1;4.428800000000003;active
CHEMBL109578;CS(=O)(=O)c1ccc(C2=C(c3ccc(CO)cc3)CCC2)cc1;3235.94;-3.510000460433903;328.4330000000001;3;1;3.677100000000003;intermediate
